bart,bert,deberta:,electra,roberta,xlnet,flesch_reading_ease,smog_index,flesch_kincaid_grade,coleman_liau_index,automated_readability_index,dale_chall_readability_score,difficult_words,linsear_write_formula,gunning_fog,text_standard_cont,text_standard_cat,mean_parse_tree_depth,max_parse_tree_depth,mean_ents_per_sentence,total_ents,total_chars,total_words,chars_per_word,total_sentences,words_per_sentence,nonstop_word_count,nonstop_char_count,nonstop_token_proportion,adj,adp,adv,aux,conj,cconj,det,intj,noun,num,part,pron,propn,punct,sconj,sym,verb,x,space,mean_adj,mean_adp,mean_adv,mean_aux,mean_conj,mean_cconj,mean_det,mean_intj,mean_noun,mean_num,mean_part,mean_pron,mean_propn,mean_punct,mean_sconj,mean_sym,mean_verb,mean_x,mean_space
-0.77435076,-0.43246144,-0.4380918,-0.7395264,-0.50937694,-0.608761,68.7,10.0,8.5,8.18,9.2,6.76,24,8.5,10.27,9.0,8,1.6031746031746033,10,0.3333333333333333,3,957,174,5.5,9,19.333333333333332,1.390625,8.609375,0.4734042553191489,13,23,7,13,0,7,27,0,38,1,6,11,4,15,7,0,18,0,1,1.3,2.3,0.7,1.3,0.0,0.7,2.7,0.0,3.8,0.1,0.6,1.1,0.4,0.6,0.7,0.0,1.8,0.0,0.8
-0.57849264,-0.8178054,-0.82284755,-1.204927,-0.37475058,-0.9295659,58.76,12.7,12.3,10.46,15.5,8.44,31,11.8,15.24,12.0,11,1.7975460122699387,13,2.0,10,845,145,5.827586206896552,7,20.714285714285715,1.6470588235294117,10.176470588235293,0.5185185185185185,7,17,12,8,0,5,23,0,24,0,2,10,11,17,0,0,28,0,1,1.0,2.43,1.57,1.14,0.0,0.71,3.29,0.0,3.57,0.0,0.29,1.43,1.57,1.57,0.0,0.0,4.0,0.0,0.71
-1.5893054,-1.6858063,-1.3869144,-1.6823789,-1.6221042,-1.583351,65.15,12.2,9.9,10.22,12.4,7.79,35,14.25,12.66,13.0,12,1.68,13,1.375,11,1059,182,5.818681318681318,8,22.75,1.746031746031746,10.73015873015873,0.5472636815920398,12,22,11,17,0,7,24,0,33,4,2,2,20,17,6,0,24,0,2,1.22,2.44,1.33,1.89,0.0,0.78,2.67,0.0,3.89,0.44,0.22,0.22,1.89,1.0,0.67,0.0,2.78,0.0,0.78
-0.47612187,-0.5855066,-0.5304467,-0.68598664,0.08590212,-0.5929654,74.42,8.8,8.4,8.7,11.1,6.77,20,8.5,10.13,9.0,8,1.3275862068965518,9,1.1428571428571428,8,868,155,5.6,9,17.22222222222222,1.6379310344827587,9.448275862068966,0.5428571428571428,8,26,7,7,0,1,28,0,39,3,3,2,5,18,4,0,24,0,2,0.89,2.89,0.78,0.78,0.0,0.11,3.11,0.0,4.33,0.33,0.33,0.22,0.56,1.11,0.44,0.0,2.67,0.0,0.78
0.15688115,-0.25041023,-0.187473,0.3265993,-0.0057912753,-0.25124326,85.22,8.2,6.3,5.63,7.6,5.68,12,8.0,9.04,6.0,5,0.8899521531100478,8,0.5555555555555556,5,911,177,5.146892655367232,11,16.09090909090909,1.2923076923076924,6.661538461538462,0.40384615384615385,11,16,13,17,0,8,19,0,21,0,10,30,5,27,4,0,29,0,1,0.92,1.33,1.08,1.42,0.0,0.67,1.58,0.0,1.75,0.0,0.83,2.5,0.42,1.33,0.33,0.0,2.42,0.0,0.83
-0.769579,-0.7434593,-0.7184179,-0.45369354,-1.1454256,-0.7667151,73.81,9.2,8.6,7.43,10.0,6.45,17,10.6,10.09,10.0,9,0.9834254143646409,8,1.1428571428571428,8,851,159,5.352201257861635,7,22.714285714285715,1.2459016393442623,7.229508196721311,0.4175824175824176,4,20,17,11,0,7,24,0,29,2,2,11,3,23,6,0,23,0,0,0.5,2.5,2.12,1.38,0.0,0.88,3.0,0.0,3.62,0.25,0.25,1.38,0.38,2.0,0.75,0.0,2.88,0.0,0.75
-0.1441573,-0.31193352,-0.16497496,-0.20971718,-0.25221285,-0.051961176,87.35,7.0,5.5,5.51,6.5,5.49,12,10.8,7.49,6.0,5,1.0434782608695652,8,0.18181818181818182,2,1005,193,5.2072538860103625,12,16.083333333333332,1.3194444444444444,7.069444444444445,0.4185022026431718,14,25,21,11,0,7,27,3,29,1,6,19,0,35,5,0,28,0,0,1.27,2.27,1.82,1.0,0.0,0.64,2.45,0.27,2.64,0.09,0.55,1.73,0.09,2.27,0.45,0.0,2.55,0.0,0.82
-2.1259863,-1.6852854,-1.7384897,-1.945922,-1.8363276,-1.589015,29.56,14.6,25.6,8.72,32.3,8.51,20,28.0,27.73,9.0,8,1.5909090909090908,14,1.3333333333333333,4,1077,194,5.551546391752577,4,48.5,1.55,9.95,0.43661971830985913,10,27,18,8,0,8,33,0,37,1,3,18,3,21,6,0,28,0,1,2.5,6.75,4.5,2.0,0.0,2.0,8.25,0.0,9.25,0.25,0.75,4.5,0.75,4.5,1.5,0.0,7.0,0.0,0.5
-0.48305458,-1.0445057,-0.5321956,-0.6704744,-0.7164412,-0.6633331,73.04,8.8,11.0,5.41,12.6,6.21,12,13.25,13.56,13.0,12,1.4615384615384615,12,1.1666666666666667,7,934,190,4.91578947368421,6,31.666666666666668,1.5,8.0,0.4492753623188406,16,19,14,14,0,6,27,0,33,2,13,14,5,18,4,0,24,0,0,2.29,2.71,2.0,2.0,0.0,0.86,3.86,0.0,4.71,0.29,1.86,2.0,0.71,1.71,0.57,0.0,3.43,0.0,0.71
-1.1897259,-1.5774974,-0.9335754,-1.2349929,-1.154784,-1.0996615,51.52,7.8,19.2,7.74,24.8,7.46,12,25.5,21.45,8.0,7,1.1666666666666667,11,0.6666666666666666,2,838,159,5.270440251572327,3,53.0,1.588235294117647,8.901960784313726,0.4576271186440678,1,24,2,5,0,10,32,0,44,2,5,6,2,18,5,0,25,0,0,0.25,6.0,0.5,1.25,0.0,2.5,8.0,0.0,11.0,0.5,1.25,1.5,0.5,3.75,1.25,0.0,6.25,0.0,0.5
-0.54269725,-0.44276246,-0.6327877,-0.6203363,-0.55987126,-0.56897354,57.1,10.7,17.1,5.94,20.6,7.16,14,17.666666666666668,20.05,18.0,17,1.1788990825688073,9,0.75,3,947,189,5.01058201058201,4,47.25,1.5555555555555556,8.253968253968255,0.4537037037037037,16,21,13,11,0,12,32,0,35,0,3,13,5,27,5,0,25,0,1,3.2,4.2,2.6,2.2,0.0,2.4,6.4,0.0,7.0,0.0,0.6,2.6,1.0,4.6,1.0,0.0,5.0,0.0,0.8
-0.090874396,0.06154106,-0.10477129,0.15019752,-0.0019425959,0.10308951,44.72,11.2,21.9,5.53,26.5,7.48,10,18.666666666666668,24.77,22.0,21,1.0523809523809524,10,0.5,2,887,177,5.011299435028248,4,44.25,1.3870967741935485,7.129032258064516,0.41346153846153844,14,19,16,12,0,12,25,1,26,1,5,11,3,32,10,0,25,0,0,2.8,3.8,3.2,2.4,0.0,2.4,5.0,0.2,5.2,0.2,1.0,2.2,0.6,5.6,2.0,0.0,5.0,0.0,0.4
-0.99840176,-0.41432303,-0.6214925,-0.87544334,-0.72682357,-0.88937247,63.19,9.5,14.8,7.62,19.0,6.65,10,18.0,17.32,8.0,7,0.9344262295081968,8,1.0,4,871,166,5.246987951807229,4,41.5,1.4814814814814814,8.75925925925926,0.43478260869565216,7,20,8,6,0,9,30,0,37,3,3,11,3,17,4,0,26,0,0,1.4,4.0,1.6,1.2,0.0,1.8,6.0,0.0,7.4,0.6,0.6,2.2,0.6,2.6,0.8,0.0,5.2,0.0,0.6
-0.43943098,-0.42350185,-0.5657447,-0.7830005,-0.57947224,-0.63096136,83.59,8.8,6.9,6.56,9.1,5.84,14,11.2,9.39,7.0,6,1.152073732718894,12,1.625,13,1012,191,5.298429319371728,11,17.363636363636363,1.507462686567164,8.477611940298507,0.4697674418604651,13,19,7,17,0,7,32,0,39,0,12,10,13,20,3,0,23,0,1,1.08,1.58,0.58,1.42,0.0,0.58,2.67,0.0,3.33,0.0,1.0,0.83,1.17,1.08,0.25,0.0,1.92,0.0,0.58
0.7497272,0.66706896,0.5392696,1.0575422,1.0680896,0.7316792,74.53,8.4,8.3,7.66,10.7,5.96,12,11.0,8.8,8.0,7,1.0052631578947369,9,1.2857142857142858,9,852,154,5.532467532467533,14,11.0,1.706896551724138,9.068965517241379,0.5210526315789473,8,19,8,8,0,7,18,0,29,1,3,18,11,32,4,0,24,0,5,0.62,1.46,0.62,0.62,0.0,0.54,1.38,0.0,2.23,0.08,0.23,1.38,0.85,1.62,0.31,0.0,1.85,0.0,0.85
-1.4629968,-1.4752402,-1.1963235,-1.5482891,-1.7650694,-1.0111955,53.95,12.5,12.1,11.32,14.6,7.99,35,19.0,13.15,13.0,12,1.0436893203883495,6,1.625,13,1068,178,6.0,8,22.25,1.896551724137931,12.568965517241379,0.5641025641025641,20,22,12,10,0,5,33,0,40,2,1,4,17,23,2,0,16,0,3,2.22,2.44,1.33,1.11,0.0,0.56,3.67,0.0,4.44,0.22,0.11,0.44,1.89,1.67,0.22,0.0,1.78,0.0,0.78
0.08502318,-0.09769664,-0.3073826,-0.42769587,-0.31357348,-0.31078085,73.1,8.4,8.9,7.55,10.5,6.34,16,11.0,10.09,11.0,10,1.162303664921466,8,1.8571428571428572,13,885,164,5.396341463414634,8,20.5,1.5,8.517241379310345,0.453125,17,17,13,13,0,7,21,0,35,1,7,5,10,27,4,0,15,0,2,2.12,2.12,1.62,1.62,0.0,0.88,2.62,0.0,4.38,0.12,0.88,0.62,1.25,2.5,0.5,0.0,1.88,0.0,0.75
-0.38612288,-0.2927554,-0.39211318,-0.3178218,-0.22465579,-0.35031614,47.63,10.1,18.7,8.61,24.0,7.67,20,25.5,20.43,19.0,18,1.069672131147541,11,0.875,7,1078,192,5.614583333333333,16,12.0,1.5696202531645569,8.20253164556962,0.5166666666666667,10,22,12,15,0,6,26,0,34,0,2,28,7,47,5,0,30,0,8,0.77,1.69,0.92,1.15,0.0,0.46,2.0,0.0,2.62,0.0,0.15,2.15,0.54,2.69,0.38,0.0,2.31,0.0,0.92
-0.13795756,-0.5264472,-0.5725365,-0.63069326,-0.88511294,-0.5384466,58.49,8.2,14.5,7.09,17.7,6.85,16,25.5,15.97,7.0,6,0.8937007874015748,8,1.8,9,1025,188,5.452127659574468,11,17.09090909090909,1.838235294117647,9.220588235294118,0.5080645161290323,24,16,12,14,0,8,22,2,24,1,10,22,13,54,3,0,27,0,4,3.0,2.0,1.5,1.75,0.0,1.0,2.75,0.25,3.12,0.12,1.25,2.75,1.5,6.12,0.38,0.0,3.38,0.0,0.88
-1.2533977,-1.6084456,-1.1142248,-1.338502,-1.5884906,-1.7084681,41.91,12.2,18.8,9.77,23.6,8.24,27,18.666666666666668,20.07,19.0,18,0.9317269076305221,10,1.4,7,1075,183,5.8743169398907105,13,14.076923076923077,1.6575342465753424,8.917808219178083,0.4859437751004016,12,22,12,13,0,6,27,0,32,1,2,16,13,63,1,0,29,0,5,1.09,2.0,1.09,1.18,0.0,0.55,2.45,0.0,2.91,0.09,0.18,1.45,1.18,4.91,0.09,0.0,2.64,0.0,0.82
-1.5866551,-1.9730229,-1.6089414,-1.869872,-1.9739401,-1.6177251,55.07,7.2,17.9,7.85,23.2,7.45,17,51.0,20.2,8.0,7,1.9823788546255507,23,2.0,8,1052,195,5.394871794871795,5,39.0,1.6825396825396826,9.380952380952381,0.4732142857142857,10,24,11,11,0,17,34,0,37,1,6,7,12,26,2,0,30,0,0,2.0,4.8,2.2,2.2,0.0,3.4,6.8,0.0,7.4,0.2,1.2,1.4,2.4,4.4,0.4,0.0,6.0,0.0,0.6
-1.0334665,-1.4492589,-1.3455372,-1.0039927,-1.298405,-1.2221881,72.5,10.4,9.1,8.3,11.6,6.97,26,14.5,11.48,7.0,6,1.1974248927038627,12,1.4444444444444444,13,1070,192,5.572916666666667,9,21.333333333333332,1.4109589041095891,7.876712328767123,0.44396551724137934,11,30,9,11,0,13,25,1,32,1,6,17,15,36,3,0,22,0,1,1.22,3.33,1.0,1.22,0.0,1.44,2.78,0.11,3.56,0.11,0.67,1.89,1.67,3.33,0.33,0.0,2.44,0.0,0.78
0.004399141,0.3117298,-0.28461462,-0.00027169456,-0.0044055567,0.0043331976,84.41,6.6,6.6,4.35,7.3,5.62,10,13.0,8.48,7.0,6,0.957345971563981,8,0.875,7,826,165,5.006060606060606,13,12.692307692307692,1.6612903225806452,7.451612903225806,0.49047619047619045,4,21,9,8,0,4,18,2,19,0,10,22,12,41,4,0,36,0,4,0.31,1.62,0.77,0.62,0.0,0.31,1.38,0.15,1.46,0.0,0.77,1.69,0.85,2.38,0.31,0.0,2.77,0.0,0.85
-0.4298065,-0.60252565,-0.58783585,-0.46052405,-0.47895202,-0.43597788,72.56,10.0,7.0,9.22,8.5,6.61,24,10.166666666666666,8.57,7.0,6,1.2164948453608246,11,0.45454545454545453,5,989,172,5.75,11,15.636363636363637,1.4696969696969697,9.121212121212121,0.49743589743589745,9,18,30,7,0,8,22,0,24,1,7,10,5,22,2,0,30,0,0,0.82,1.64,2.73,0.64,0.0,0.73,2.0,0.0,2.18,0.09,0.64,0.91,0.45,1.09,0.18,0.0,2.73,0.0,0.82
-0.35451943,-0.65691036,-0.46166256,-0.6151248,-0.6023324,-0.59936434,74.12,9.5,8.5,8.83,11.0,7.39,30,11.2,10.3,9.0,8,1.3608247422680413,10,0.875,7,990,178,5.561797752808989,8,22.25,1.6666666666666667,10.31578947368421,0.49222797927461137,17,21,17,14,0,9,22,0,38,1,0,9,6,16,5,0,20,0,3,1.89,2.33,1.89,1.56,0.0,1.0,2.44,0.0,4.22,0.11,0.0,1.0,0.67,0.89,0.56,0.0,2.22,0.0,0.78
-0.70270586,-0.7327989,-1.0449638,-1.0466121,-0.8376148,-0.8103652,78.89,8.5,6.7,6.67,7.3,6.0,15,6.571428571428571,8.34,7.0,6,1.1173184357541899,8,0.1111111111111111,1,842,158,5.329113924050633,9,17.555555555555557,1.3770491803278688,7.80327868852459,0.4666666666666667,11,16,7,12,0,9,24,0,29,3,5,13,3,21,4,0,23,0,1,1.22,1.78,0.78,1.33,0.0,1.0,2.67,0.0,3.22,0.33,0.56,1.44,0.33,1.44,0.44,0.0,2.56,0.0,0.78
0.0057229656,0.38644233,0.2781228,0.2954726,0.2708842,0.264313,58.76,11.9,12.3,9.12,14.3,7.43,26,14.5,14.42,15.0,14,1.1717171717171717,9,0.5,3,974,173,5.630057803468208,6,28.833333333333332,1.5614035087719298,9.596491228070175,0.4564102564102564,16,22,13,14,0,11,18,0,27,1,3,16,5,23,4,0,26,0,0,2.29,3.14,1.86,2.0,0.0,1.57,2.57,0.0,3.86,0.14,0.43,2.29,0.71,2.43,0.57,0.0,3.71,0.0,0.71
-0.76833487,-0.84405804,-0.73490995,-0.8407002,-1.1029867,-0.6202624,60.79,11.5,11.5,9.12,13.5,6.83,19,12.0,12.35,12.0,11,1.1629213483146068,8,1.3333333333333333,8,911,162,5.6234567901234565,6,27.0,1.6181818181818182,10.127272727272727,0.5028248587570622,16,22,13,11,0,5,27,0,33,2,5,3,7,16,1,0,18,0,2,2.29,3.0,2.0,1.57,0.0,0.71,3.86,0.0,4.71,0.29,0.71,0.43,1.0,1.43,0.14,0.0,2.57,0.0,0.71
-0.5915265,-0.697249,-0.4883237,-0.6643843,-0.7739318,-0.70216984,67.42,10.9,11.1,6.51,12.1,6.25,13,18.666666666666668,12.98,11.0,10,1.1065989847715736,10,0.5,3,893,174,5.132183908045977,6,29.0,1.3174603174603174,7.523809523809524,0.41919191919191917,12,26,11,11,0,5,30,1,35,2,5,12,2,23,3,0,20,0,1,1.71,3.71,1.57,1.57,0.0,0.71,4.29,0.0,5.0,0.29,0.71,1.71,0.43,2.43,0.43,0.0,2.86,0.0,0.71
-0.27837494,-0.31784523,-0.28698432,-0.26257232,-0.42512995,-0.5560738,79.33,7.4,8.6,5.69,10.4,6.05,13,10.6,11.13,11.0,10,1.4304932735426008,17,1.4285714285714286,10,921,178,5.174157303370786,10,17.8,1.4929577464788732,7.309859154929577,0.481981981981982,10,18,16,13,0,3,23,2,21,0,5,28,7,40,2,0,36,0,3,1.11,2.0,1.78,1.44,0.0,0.33,2.44,0.22,2.33,0.0,0.56,3.22,0.78,3.56,0.22,0.0,4.0,0.0,0.78
-1.3164805,-1.543141,-1.4145672,-1.6241634,-1.5172988,-1.3623222,69.21,10.3,8.3,10.27,10.7,7.92,36,15.5,10.38,11.0,10,0.9744897959183674,7,0.7777777777777778,7,1003,170,5.9,10,17.0,1.5892857142857142,10.642857142857142,0.4587628865979381,11,17,16,10,0,11,16,0,23,1,5,19,9,23,5,0,28,0,2,1.0,1.55,1.45,0.91,0.0,1.0,1.45,0.0,2.0,0.09,0.45,1.73,0.91,1.45,0.45,0.0,2.55,0.0,0.82
-1.3747317,-1.5743243,-1.2707129,-1.3679665,-1.3683269,-1.4373648,-94.31,0.0,71.1,10.12,90.3,14.93,27,53.0,73.56,0.0,-1,1.2383177570093458,10,5.0,10,1025,178,5.758426966292135,6,29.666666666666668,1.4852941176470589,8.897058823529411,0.4811320754716981,10,26,12,12,0,7,28,0,37,1,4,10,9,34,2,0,24,0,1,2.0,5.2,2.4,2.4,0.0,1.4,5.6,0.0,7.4,0.2,0.8,2.0,1.8,6.0,0.4,0.0,4.8,0.0,0.4
-0.72650075,-0.7736781,-0.4036983,-0.73667145,-0.68709004,-0.70776415,63.56,9.4,12.5,7.67,15.2,7.29,21,18.0,14.58,8.0,7,0.9441624365482234,7,1.6666666666666667,10,884,163,5.423312883435583,9,18.11111111111111,1.6065573770491803,8.688524590163935,0.5,8,19,14,5,0,9,24,1,39,2,5,10,5,30,3,0,24,0,3,1.0,2.5,1.62,0.62,0.0,1.12,3.0,0.12,4.88,0.25,0.62,1.25,0.62,2.88,0.38,0.0,3.0,0.0,0.75
-0.41687536,-0.59196347,-0.44732603,-0.4040025,-0.48427635,-0.65942395,48.14,11.2,18.5,9.01,23.3,8.21,20,18.666666666666668,20.31,19.0,18,1.509090909090909,12,2.3333333333333335,7,788,141,5.588652482269503,3,47.0,1.7619047619047619,11.023809523809524,0.47435897435897434,16,23,9,6,0,6,26,0,37,0,0,5,6,20,3,0,9,0,2,4.0,5.75,2.25,1.5,0.0,1.5,6.5,0.0,9.25,0.0,0.0,1.25,1.5,4.25,0.75,0.0,2.25,0.0,0.5
-0.30983302,-0.69401085,-0.31574118,-0.32974732,-0.53101456,-0.5175567,64.58,9.4,12.2,7.67,14.4,7.3,21,18.666666666666668,14.23,8.0,7,1.3333333333333333,10,1.2,6,848,156,5.435897435897436,5,31.2,1.5769230769230769,9.653846153846153,0.4606741573033708,11,23,15,6,0,9,25,0,35,0,3,8,6,25,3,0,15,0,4,1.83,3.83,2.5,1.0,0.0,1.5,4.17,0.0,5.83,0.0,0.5,1.33,1.0,3.33,0.5,0.0,2.5,0.0,0.67
-0.45129415,-0.36709696,-0.4111656,-0.35108474,-0.51713765,-0.7143543,56.52,13.0,13.2,8.14,14.6,6.9,17,14.25,15.11,15.0,14,1.3806818181818181,10,2.2,11,847,156,5.42948717948718,5,31.2,1.4406779661016949,8.59322033898305,0.4857142857142857,13,17,12,10,0,7,27,0,27,1,7,5,13,19,4,0,15,0,1,2.17,2.83,2.0,1.67,0.0,1.17,4.5,0.0,4.5,0.17,1.17,0.83,2.17,2.33,0.67,0.0,2.5,0.0,0.67
-1.1279856,-1.5193148,-1.071737,-1.3738502,-1.2022406,-1.4324853,54.43,11.7,16.1,9.19,20.5,7.6,20,18.666666666666668,18.4,19.0,18,1.1592039800995024,10,1.0,4,933,166,5.620481927710843,4,41.5,1.6206896551724137,9.60344827586207,0.47959183673469385,20,13,15,5,0,14,23,0,33,0,4,13,5,30,4,0,23,0,0,4.0,2.6,3.0,1.0,0.0,2.8,4.6,0.0,6.6,0.0,0.8,2.6,1.0,5.2,0.8,0.0,4.6,0.0,0.6
-1.032109,-1.1875117,-1.101465,-1.4051231,-1.3855267,-1.5420895,79.64,9.2,8.4,7.14,11.0,6.14,14,10.6,10.8,11.0,10,0.934010152284264,8,1.1428571428571428,8,933,176,5.301136363636363,7,25.142857142857142,1.4666666666666666,8.65,0.4444444444444444,15,18,11,12,0,10,21,0,28,2,5,20,6,21,8,0,21,0,0,2.14,2.57,1.57,1.71,0.0,1.43,3.0,0.0,4.14,0.29,0.71,2.86,0.71,2.14,1.14,0.0,3.0,0.0,0.71
0.004247786,0.028017817,0.16237761,-0.10368059,-0.10465083,-0.30381152,82.99,8.5,7.2,6.15,8.9,5.8,12,11.2,9.94,6.0,5,0.9545454545454546,8,0.6666666666666666,6,910,176,5.170454545454546,9,19.555555555555557,1.4285714285714286,7.698412698412699,0.45,9,11,10,13,0,13,16,0,29,0,14,21,6,23,6,0,29,0,2,0.9,1.1,1.0,1.3,0.0,1.3,1.6,0.0,2.9,0.0,1.4,2.1,0.6,1.4,0.6,0.0,2.9,0.0,0.7
-0.82759726,-1.1454113,-0.6440115,-1.1377169,-0.87260664,-0.8749721,69.25,10.1,10.4,8.19,12.7,7.12,22,11.2,12.84,13.0,12,1.0810810810810811,7,1.8333333333333333,11,890,161,5.527950310559007,6,26.833333333333332,1.4528301886792452,9.30188679245283,0.4230769230769231,11,20,5,20,0,10,22,0,31,3,5,8,14,23,2,0,12,0,1,1.57,2.86,0.71,2.86,0.0,1.43,3.14,0.0,4.43,0.43,0.71,1.14,2.0,2.43,0.29,0.0,1.71,0.0,0.71
-1.1171172,-0.7302565,-0.7261197,-0.7212087,-0.71225756,-0.8288928,55.92,11.6,13.4,9.01,15.6,7.79,26,14.25,15.05,16.0,15,1.5771428571428572,13,1.2,6,882,158,5.582278481012659,5,31.6,1.3773584905660377,9.0,0.42441860465116277,8,17,5,10,0,11,27,0,32,2,2,15,6,16,6,0,19,0,0,1.33,2.83,0.83,1.67,0.0,1.83,4.5,0.0,5.33,0.33,0.33,2.5,1.0,1.83,1.0,0.0,3.17,0.0,0.67
-1.897521,-1.7703531,-1.6575923,-1.715103,-1.5115873,-1.6799433,64.68,12.7,12.1,8.25,14.8,7.62,29,15.0,15.84,8.0,7,1.3412322274881516,10,0.8333333333333334,5,1028,190,5.410526315789474,6,31.666666666666668,1.3076923076923077,8.261538461538462,0.4028436018957346,12,26,12,12,0,8,36,0,38,0,5,11,4,21,7,0,19,0,0,1.71,3.71,1.71,1.71,0.0,1.14,5.14,0.0,5.43,0.0,0.71,1.57,0.57,2.29,1.0,0.0,2.71,0.0,0.71
-1.9169779,-1.7035843,-1.7003678,-1.4820424,-1.8455384,-1.5594337,63.93,11.7,10.3,9.0,11.9,7.7,35,8.5,12.75,9.0,8,1.330232558139535,12,0.375,3,1078,191,5.643979057591623,8,23.875,1.457142857142857,9.342857142857143,0.4811320754716981,14,21,14,13,0,11,19,0,32,3,6,22,3,23,6,0,29,0,0,1.56,2.33,1.56,1.44,0.0,1.22,2.11,0.0,3.56,0.33,0.67,2.44,0.33,1.67,0.67,0.0,3.22,0.0,0.78
-2.0280223,-1.4077268,-1.475018,-1.7146018,-1.6306452,-1.6934769,88.57,8.0,5.0,6.2,6.4,5.93,17,7.833333333333334,7.92,8.0,7,1.0769230769230769,9,1.0,11,948,180,5.266666666666667,11,16.363636363636363,1.4745762711864407,8.338983050847459,0.43283582089552236,10,25,14,10,0,10,29,0,37,4,1,12,6,25,5,0,21,0,1,0.83,2.08,1.17,0.83,0.0,0.83,2.42,0.0,3.0,0.33,0.08,1.0,0.67,1.17,0.42,0.0,1.67,0.0,0.83
-0.6798972,-0.9092519,-0.7078143,-0.7302583,-0.60999954,-0.57498026,77.77,10.6,7.1,7.2,8.1,6.67,25,7.2857142857142865,10.5,7.0,6,0.9716981132075472,7,0.1,1,1006,188,5.351063829787234,10,18.8,1.3623188405797102,8.115942028985508,0.4413145539906103,9,17,11,20,0,5,30,0,35,1,8,20,1,24,6,0,26,0,1,0.82,1.55,1.0,1.82,0.0,0.45,2.73,0.0,3.18,0.09,0.73,1.82,0.09,1.27,0.55,0.0,2.36,0.0,0.82
-1.2209144,-1.3902086,-1.2101634,-1.134766,-1.1077161,-1.1368804,77.27,8.5,7.3,6.62,8.0,7.05,24,6.857142857142857,9.28,7.0,6,1.8742857142857143,12,0.375,3,807,152,5.309210526315789,9,16.88888888888889,1.5892857142857142,9.0,0.5232558139534884,9,26,8,7,0,6,26,0,38,0,1,9,6,22,1,0,17,0,1,0.9,2.6,0.8,0.7,0.0,0.6,2.6,0.0,3.8,0.0,0.1,0.9,0.6,1.3,0.1,0.0,1.7,0.0,0.8
0.6066416,0.6207477,0.36137825,0.22327313,0.29588288,0.6240822,64.41,7.2,14.3,6.0,17.1,2.39,4,26.0,16.37,8.0,7,1.2406417112299466,10,0.2,1,808,159,5.081761006289308,5,31.8,1.588235294117647,8.333333333333334,0.43783783783783786,13,20,6,8,0,5,30,0,32,1,3,14,5,27,4,0,21,0,1,2.33,3.33,1.0,1.33,0.0,0.83,5.0,0.0,5.67,0.17,0.5,2.33,0.33,3.67,0.67,0.0,3.5,0.0,0.5
-0.0029603934,0.0906335,0.26887608,-0.04524098,0.18680134,-0.06720923,85.32,7.4,6.3,7.89,9.2,5.77,13,10.2,8.78,6.0,5,0.9342723004694836,6,0.3333333333333333,3,976,177,5.5141242937853105,12,14.75,1.7833333333333334,10.2,0.5144230769230769,28,16,15,6,0,8,24,1,30,2,4,14,1,34,6,0,24,1,0,2.8,1.6,1.5,0.6,0.0,0.8,2.4,0.1,3.0,0.2,0.4,1.4,0.1,2.5,0.6,0.0,2.4,0.1,0.8
-0.6811638,-0.93518895,-0.7571091,-0.8642546,-0.55005765,-0.89718926,33.25,0.0,26.3,7.51,33.4,9.16,18,26.0,30.09,26.0,25,1.15527950310559,12,1.0,2,738,141,5.23404255319149,2,70.5,1.326086956521739,7.608695652173913,0.38125,3,18,7,7,0,9,21,0,22,1,4,19,2,19,3,0,27,0,0,1.0,6.0,2.33,2.33,0.0,3.0,7.0,0.0,7.33,0.33,1.33,6.33,0.67,5.67,1.0,0.0,9.0,0.0,0.33
-2.4099996,-2.0489314,-2.0579545,-2.076122,-1.9736532,-2.1625986,67.72,8.8,10.9,6.22,11.8,6.8,19,13.5,12.88,9.0,8,1.2019704433497538,8,0.2857142857142857,2,884,172,5.1395348837209305,7,24.571428571428573,1.3478260869565217,6.826086956521739,0.45365853658536587,8,17,6,12,0,6,27,0,32,1,10,20,0,31,5,0,30,0,0,0.88,2.12,0.75,1.5,0.0,0.75,3.38,0.0,4.0,0.12,1.25,2.5,0.12,3.0,0.62,0.0,3.75,0.0,0.62
-1.439033,-1.9025999,-1.6454448,-1.8049994,-1.817406,-1.9117662,76.56,9.6,7.6,8.59,10.0,7.34,24,7.2857142857142865,10.57,8.0,7,0.9939393939393939,8,0.14285714285714285,1,789,140,5.635714285714286,8,17.5,1.66,9.68,0.5,12,16,6,4,0,5,24,0,34,2,3,10,0,24,7,0,19,0,1,1.71,2.29,0.86,0.57,0.0,0.71,3.43,0.0,4.86,0.29,0.43,1.43,0.0,2.71,1.0,0.0,2.71,0.0,0.57
-0.51929736,-0.99860495,-0.755285,-0.49254635,-0.7583098,-0.8115832,77.77,9.4,7.1,6.33,7.4,6.62,22,7.833333333333334,9.89,7.0,6,1.374331550802139,9,0.3333333333333333,3,874,169,5.171597633136095,9,18.77777777777778,1.4576271186440677,8.389830508474576,0.4574468085106383,10,18,8,11,0,6,30,0,35,2,6,12,0,19,10,0,21,0,0,1.0,1.8,0.8,1.1,0.0,0.6,3.0,0.0,3.5,0.2,0.6,1.2,0.0,1.0,1.0,0.0,2.1,0.0,0.8
